code	date	gender	0_to_4	10_to_14	15_to_19	20_to_24	25_to_29	30_to_34	35_to_39	40_to_44	45_to_49	50_to_54	55_to_59	5_to_9	60_to_64	65_to_69	70_to_74	75_to_79	80_to_84	85_to_89	90+
E12000003	2020-03-21	maleCases	0	1	0	3	12	8	6	7	15	14	16	1	14	15	25	16	18	9	10
E12000004	2020-03-21	maleCases	5	2	0	9	3	10	11	9	10	20	34	1	21	20	14	34	29	28	12
E12000005	2020-03-21	maleCases	3	1	5	7	13	16	18	12	27	28	25	4	30	44	58	51	57	64	33
E12000006	2020-03-21	maleCases	0	2	3	10	11	11	13	21	23	34	26	0	19	29	28	27	17	23	8
E12000007	2020-03-21	maleCases	20	5	4	34	74	90	82	92	92	143	131	4	132	125	146	153	167	142	82
E12000008	2020-03-21	maleCases	4	2	3	11	19	27	28	24	33	46	28	2	52	36	55	67	42	41	46
E12000009	2020-03-21	maleCases	1	1	2	4	12	2	7	10	14	12	34	0	16	14	12	21	20	15	12
E92000001	2020-03-21	maleCases	34	14	24	98	165	189	189	210	241	345	341	12	324	330	376	418	409	351	230
E12000001	2020-03-22	maleCases	0	0	1	2	2	7	2	3	4	6	4	0	4	8	4	12	14	4	6
E12000002	2020-03-22	maleCases	1	0	5	10	12	11	17	28	20	33	46	0	35	41	28	41	51	29	21
E12000003	2020-03-22	maleCases	0	1	2	3	14	10	10	9	18	18	16	1	16	21	27	20	23	11	10
E12000004	2020-03-22	maleCases	6	2	0	10	4	12	13	11	13	23	35	1	26	20	24	44	37	33	16
E12000005	2020-03-22	maleCases	3	1	5	8	14	18	19	14	31	31	30	4	35	53	71	59	70	67	34
E12000006	2020-03-22	maleCases	1	2	4	10	11	14	16	24	24	38	29	0	27	31	37	33	28	24	9
E12000007	2020-03-22	maleCases	21	5	5	34	80	98	93	103	106	154	155	5	160	140	173	180	194	159	101
E12000008	2020-03-22	maleCases	6	2	4	11	21	29	34	24	36	50	31	2	63	45	65	80	57	45	51
E12000009	2020-03-22	maleCases	1	1	2	4	13	2	7	10	14	16	35	0	18	17	13	26	24	18	14
E92000001	2020-03-22	maleCases	39	14	29	101	181	210	218	233	273	386	387	13	390	382	453	502	504	394	265
E12000001	2020-03-23	maleCases	0	0	1	3	3	8	4	4	5	7	7	0	6	11	6	17	18	6	7
E12000002	2020-03-23	maleCases	3	0	6	11	13	12	19	35	24	40	51	0	41	44	35	52	67	38	28
E12000003	2020-03-23	maleCases	0	1	5	5	17	14	13	13	25	22	20	1	22	23	31	27	34	16	12
E12000004	2020-03-23	maleCases	7	2	2	10	5	12	13	12	14	27	38	2	30	25	29	53	47	40	28
E12000005	2020-03-23	maleCases	5	1	7	9	16	21	21	19	36	39	38	4	49	59	81	90	93	84	45
E12000006	2020-03-23	maleCases	5	3	4	10	11	17	19	29	33	48	39	0	40	41	47	48	38	35	14
E12000007	2020-03-23	maleCases	27	6	6	39	88	113	118	123	128	185	184	5	197	166	205	211	234	202	131
E12000008	2020-03-23	maleCases	7	3	7	11	27	36	36	37	48	63	37	2	71	55	83	103	68	59	59
E12000009	2020-03-23	maleCases	2	1	2	4	13	3	8	10	15	20	36	0	21	20	18	32	29	21	19
E92000001	2020-03-23	maleCases	57	17	41	113	205	250	259	290	336	468	458	14	485	451	546	640	635	506	346
E12000001	2020-03-24	maleCases	0	0	1	4	4	13	4	6	5	9	8	0	7	14	8	24	23	9	7
E12000002	2020-03-24	maleCases	4	0	7	12	20	19	26	37	31	50	65	0	54	51	53	62	88	54	41
E12000003	2020-03-24	maleCases	0	2	6	5	18	17	13	14	31	29	27	1	29	28	35	33	42	24	18
E12000004	2020-03-24	maleCases	8	2	2	10	5	12	16	17	17	27	44	2	38	34	41	61	59	54	34
E12000005	2020-03-24	maleCases	9	1	7	9	17	22	26	23	40	51	50	5	61	70	93	109	113	97	53
E12000006	2020-03-24	maleCases	6	4	4	13	13	19	19	35	36	53	43	0	50	51	54	62	45	46	21
E12000007	2020-03-24	maleCases	28	6	7	41	96	125	135	140	152	216	206	6	225	192	236	246	271	225	148
E12000008	2020-03-24	maleCases	8	3	7	13	28	37	42	42	55	76	46	3	80	69	98	113	82	76	64
E12000009	2020-03-24	maleCases	2	1	2	4	14	4	10	11	16	20	38	0	21	23	24	36	35	24	22
E92000001	2020-03-24	maleCases	67	19	44	124	227	284	301	335	391	551	536	17	574	541	653	754	765	614	412
E12000001	2020-03-25	maleCases	1	0	1	4	4	13	4	9	7	13	9	0	9	18	12	27	26	12	9
E12000002	2020-03-25	maleCases	4	0	7	15	25	22	30	41	39	63	74	1	60	62	64	76	105	64	42
E12000003	2020-03-25	maleCases	0	2	7	8	20	20	16	18	34	36	36	2	33	33	49	41	48	30	18
E12000004	2020-03-25	maleCases	8	2	3	10	7	12	18	18	20	29	48	2	47	43	48	70	69	59	37
E12000005	2020-03-25	maleCases	12	1	8	10	17	23	29	26	45	61	53	6	67	86	107	123	136	116	65
E12000006	2020-03-25	maleCases	7	5	4	14	14	20	22	41	44	59	54	0	59	62	63	75	60	57	33
E12000007	2020-03-25	maleCases	31	8	7	45	110	144	153	164	189	254	254	6	256	219	272	286	310	263	165
E12000008	2020-03-25	maleCases	10	3	8	13	28	40	50	48	68	88	58	3	92	81	116	127	106	96	74
E12000009	2020-03-25	maleCases	2	1	2	4	15	6	13	12	17	26	45	0	25	26	34	48	47	27	26
E92000001	2020-03-25	maleCases	78	22	48	137	255	317	348	388	471	649	640	20	658	640	778	882	916	729	473
E12000001	2020-03-26	maleCases	2	0	1	4	4	13	6	12	8	21	10	0	9	18	17	33	34	19	12
E12000002	2020-03-26	maleCases	4	2	7	15	28	24	36	46	46	80	86	2	78	82	85	99	137	84	55
E12000003	2020-03-26	maleCases	0	2	8	11	22	22	18	22	38	44	42	2	38	34	57	63	62	39	24
E12000004	2020-03-26	maleCases	8	2	5	11	7	13	21	22	26	38	58	2	53	50	58	81	73	68	42
E12000005	2020-03-26	maleCases	14	1	8	12	19	27	30	29	54	69	62	6	76	101	124	151	156	140	72
E12000006	2020-03-26	maleCases	7	5	4	15	16	22	26	43	50	64	67	0	68	72	84	86	76	70	44
E12000007	2020-03-26	maleCases	34	9	7	45	125	155	169	187	223	306	284	6	294	256	305	321	339	298	191
E12000008	2020-03-26	maleCases	12	3	9	16	32	47	55	57	79	98	71	4	103	89	132	152	124	113	88
E12000009	2020-03-26	maleCases	2	1	3	4	16	6	18	13	20	27	53	0	28	31	41	57	59	36	33
E92000001	2020-03-26	maleCases	86	25	54	148	284	349	393	446	556	769	743	22	758	744	917	1053	1072	873	566
E12000001	2020-03-27	maleCases	2	0	2	4	7	16	9	15	9	24	12	0	11	20	21	38	40	23	18
E12000002	2020-03-27	maleCases	5	2	8	16	31	28	42	53	55	91	95	2	99	97	103	118	164	104	66
E12000003	2020-03-27	maleCases	1	2	8	13	23	22	22	24	42	49	53	2	49	43	69	73	75	44	27
E12000004	2020-03-27	maleCases	9	2	5	13	7	16	23	25	29	43	65	3	61	54	65	90	85	78	47
E12000005	2020-03-27	maleCases	15	1	9	12	22	29	38	35	58	78	69	6	87	115	145	172	180	157	83
E12000006	2020-03-27	maleCases	10	5	4	15	18	27	30	46	57	76	77	0	77	85	96	107	95	88	56
E12000007	2020-03-27	maleCases	36	10	9	51	139	172	189	206	277	341	332	8	333	292	351	363	387	328	209
E12000008	2020-03-27	maleCases	13	4	10	17	34	56	59	66	92	110	83	4	114	100	150	171	145	134	98
E12000009	2020-03-27	maleCases	2	2	4	4	16	7	19	18	23	32	60	1	33	40	48	71	68	42	39
E92000001	2020-03-27	maleCases	97	28	61	161	315	393	448	506	655	870	861	26	878	860	1063	1217	1252	1004	648
E12000001	2020-03-28	maleCases	2	0	2	6	7	16	9	18	15	26	16	0	15	23	27	44	48	30	20
E12000002	2020-03-28	maleCases	5	2	8	20	32	31	47	58	66	99	110	2	115	112	135	140	189	125	73
E12000003	2020-03-28	maleCases	1	2	9	13	29	26	24	30	49	61	65	2	56	51	75	89	86	53	32
E12000004	2020-03-28	maleCases	10	2	5	13	8	20	28	27	32	49	72	3	67	62	75	102	94	88	51
E12000005	2020-03-28	maleCases	21	1	10	16	23	32	40	41	60	85	82	7	105	133	174	197	202	181	94
E12000006	2020-03-28	maleCases	10	5	4	16	19	28	32	50	66	84	86	0	85	101	111	115	107	95	67
E12000007	2020-03-28	maleCases	42	10	9	55	143	195	206	217	299	373	373	10	367	317	369	401	417	348	221
E12000008	2020-03-28	maleCases	14	4	10	17	35	63	67	72	100	123	100	4	130	121	165	188	162	153	114
E12000009	2020-03-28	maleCases	2	2	4	5	16	7	21	19	23	38	66	1	39	44	52	79	78	45	46
E92000001	2020-03-28	maleCases	111	28	63	177	331	440	491	551	726	965	988	29	995	979	1202	1372	1397	1124	723
E12000001	2020-03-29	maleCases	2	0	2	6	8	19	11	18	18	28	21	0	22	30	29	50	53	33	21
E12000002	2020-03-29	maleCases	5	3	8	24	36	38	51	67	73	110	126	2	128	125	159	162	212	137	88
E12000003	2020-03-29	maleCases	2	2	9	15	33	29	26	37	56	69	74	2	63	64	87	107	97	60	38
E12000004	2020-03-29	maleCases	10	2	6	14	9	21	29	32	33	51	75	3	73	73	84	111	111	96	56
E12000005	2020-03-29	maleCases	26	3	10	17	25	34	48	46	71	101	98	7	117	160	202	219	227	204	106
E12000006	2020-03-29	maleCases	10	5	5	16	19	31	33	54	70	95	93	1	92	114	122	130	124	109	73
E12000007	2020-03-29	maleCases	44	11	10	56	146	210	219	240	328	406	410	10	404	340	393	428	452	372	234
E12000008	2020-03-29	maleCases	16	4	11	19	39	63	74	80	110	135	108	4	141	139	182	205	180	173	126
E12000009	2020-03-29	maleCases	2	2	4	5	17	7	21	24	27	42	71	1	43	52	57	90	84	49	51
E92000001	2020-03-29	maleCases	121	32	67	188	352	476	530	621	802	1068	1097	30	1100	1113	1334	1519	1557	1239	799
E12000001	2020-03-30	maleCases	2	0	3	8	10	21	12	22	22	35	31	0	25	41	37	59	64	48	30
E12000002	2020-03-30	maleCases	6	3	10	29	44	45	63	74	87	130	145	2	158	148	177	189	240	169	108
E12000003	2020-03-30	maleCases	2	2	9	16	34	32	34	40	70	85	86	2	72	73	99	122	113	69	49
E12000004	2020-03-30	maleCases	10	2	7	16	10	24	33	36	38	57	83	4	78	82	95	122	123	106	67
E12000005	2020-03-30	maleCases	30	5	11	19	28	38	54	57	88	114	122	8	130	177	229	248	252	230	120
E12000006	2020-03-30	maleCases	10	5	5	16	21	38	42	61	79	109	112	1	104	123	139	155	142	128	87
E12000007	2020-03-30	maleCases	46	11	14	62	161	235	238	272	361	439	458	10	445	375	438	464	492	405	247
E12000008	2020-03-30	maleCases	19	4	11	21	44	73	81	89	129	147	129	6	167	157	202	231	218	204	140
E12000009	2020-03-30	maleCases	2	2	4	7	19	9	22	27	29	46	78	2	50	63	68	108	98	58	58
E92000001	2020-03-30	maleCases	131	34	78	212	393	542	600	706	923	1197	1266	35	1249	1257	1505	1718	1762	1424	912
E12000001	2020-03-31	maleCases	2	0	3	12	11	25	15	29	26	39	36	0	31	45	42	72	82	62	35
E12000002	2020-03-31	maleCases	7	3	11	32	49	50	73	87	105	148	173	2	179	170	209	231	279	191	118
E12000003	2020-03-31	maleCases	3	2	9	20	39	36	35	50	78	96	97	2	81	89	115	152	140	83	56
E12000004	2020-03-31	maleCases	12	3	8	17	13	29	40	43	45	68	92	5	89	100	115	136	144	119	75
E12000005	2020-03-31	maleCases	32	5	13	23	30	42	61	64	97	133	145	9	146	190	255	283	291	258	134
E12000006	2020-03-31	maleCases	10	6	5	18	23	43	43	70	87	120	127	1	124	138	159	176	163	152	104
E12000007	2020-03-31	maleCases	50	13	16	65	178	255	261	293	398	489	519	11	494	422	475	507	530	437	262
E12000008	2020-03-31	maleCases	19	5	12	23	49	79	94	102	146	163	142	6	189	173	221	261	246	231	162
E12000009	2020-03-31	maleCases	4	2	5	8	22	10	22	29	33	49	83	2	61	68	78	114	104	68	64
E92000001	2020-03-31	maleCases	145	39	87	238	439	604	670	800	1040	1350	1440	38	1414	1417	1694	1955	1999	1610	1018
E12000001	2020-04-01	maleCases	2	0	4	16	14	33	21	37	34	47	48	0	41	52	61	84	105	73	37
E12000002	2020-04-01	maleCases	7	4	15	35	60	56	88	101	128	170	206	3	204	196	234	268	314	216	131
E12000003	2020-04-01	maleCases	4	2	9	23	40	39	39	57	82	115	111	3	99	97	135	169	162	97	64
E12000004	2020-04-01	maleCases	13	4	8	19	19	33	46	50	56	82	98	5	103	114	132	160	159	145	85
E12000005	2020-04-01	maleCases	33	6	13	25	31	44	71	73	105	152	159	9	160	203	283	312	327	286	147
E12000006	2020-04-01	maleCases	11	7	6	18	25	46	50	78	105	133	142	1	132	157	180	198	187	168	120
E12000007	2020-04-01	maleCases	53	13	23	66	195	281	287	322	438	538	566	11	542	466	519	553	583	473	273
E12000008	2020-04-01	maleCases	23	5	15	26	61	90	102	119	166	184	157	7	209	198	249	288	269	255	181
E12000009	2020-04-01	maleCases	4	2	7	9	25	16	27	34	40	53	92	2	67	77	83	124	114	82	70
E92000001	2020-04-01	maleCases	157	43	105	257	499	684	760	908	1185	1522	1610	41	1581	1584	1906	2180	2240	1804	1117
E12000001	2020-04-02	maleCases	2	0	5	18	17	38	24	38	42	52	60	0	54	58	69	98	115	84	43
E12000002	2020-04-02	maleCases	11	5	17	38	70	65	95	118	148	195	236	4	232	227	275	307	367	244	143
E12000003	2020-04-02	maleCases	6	2	9	27	44	41	42	68	92	122	124	4	112	111	146	183	176	103	74
E12000004	2020-04-02	maleCases	13	4	8	21	20	34	54	55	66	92	107	5	120	125	145	170	171	159	89
E12000005	2020-04-02	maleCases	36	6	13	25	36	49	77	84	119	166	171	9	180	232	304	340	360	314	164
E12000006	2020-04-02	maleCases	11	8	7	23	33	52	58	92	120	147	161	1	150	180	197	212	208	185	134
E12000007	2020-04-02	maleCases	55	15	26	73	228	304	322	357	471	591	631	14	609	512	563	594	628	498	292
E12000008	2020-04-02	maleCases	25	5	15	32	69	105	112	127	184	199	170	7	222	212	270	311	293	280	198
E12000009	2020-04-02	maleCases	4	3	8	9	25	20	30	44	43	61	102	2	74	86	92	141	121	94	74
E92000001	2020-04-02	maleCases	171	49	114	289	574	758	851	1026	1321	1677	1796	46	1778	1771	2094	2380	2461	1973	1222
E12000001	2020-04-03	maleCases	2	0	6	22	25	43	27	38	46	56	68	0	69	68	81	110	129	94	49
E12000002	2020-04-03	maleCases	12	5	18	43	81	75	104	130	165	220	265	5	257	253	307	350	404	267	157
E12000003	2020-04-03	maleCases	6	2	9	29	44	43	47	74	100	137	135	4	123	125	162	204	198	119	80
E12000004	2020-04-03	maleCases	14	4	8	23	21	35	60	61	77	97	115	5	128	135	156	189	188	173	95
E12000005	2020-04-03	maleCases	37	7	14	26	43	53	85	90	130	182	179	11	207	248	324	361	386	333	181
E12000006	2020-04-03	maleCases	13	10	8	24	35	59	64	99	136	165	179	2	163	195	216	230	230	197	150
E12000007	2020-04-03	maleCases	58	15	28	78	243	324	345	390	522	628	684	14	663	562	598	645	682	530	313
E12000008	2020-04-03	maleCases	25	7	15	36	80	110	121	143	204	221	184	8	236	226	290	335	330	305	205
E12000009	2020-04-03	maleCases	5	3	8	10	29	21	31	47	48	65	113	2	80	94	102	149	127	107	83
E92000001	2020-04-03	maleCases	180	56	120	320	639	821	930	1119	1471	1827	1959	51	1957	1936	2272	2599	2700	2138	1327
E12000001	2020-04-04	maleCases	2	0	6	24	29	44	30	44	53	63	73	0	79	73	91	120	136	103	55
E12000002	2020-04-04	maleCases	13	5	19	45	96	84	113	142	181	240	299	5	283	279	338	388	431	293	168
E12000003	2020-04-04	maleCases	7	2	9	29	49	47	49	78	104	147	140	4	126	136	177	225	216	129	85
E12000004	2020-04-04	maleCases	14	4	9	24	21	42	62	66	80	101	125	5	136	146	171	195	202	180	101
E12000005	2020-04-04	maleCases	38	8	15	26	46	56	90	99	140	200	191	11	220	261	345	390	402	356	190
E12000006	2020-04-04	maleCases	14	11	9	26	38	63	67	109	144	178	185	2	176	203	233	248	247	212	156
E12000007	2020-04-04	maleCases	60	17	32	84	261	336	362	420	556	665	730	14	701	593	627	678	719	551	332
E12000008	2020-04-04	maleCases	26	8	15	38	87	116	129	159	218	245	198	9	249	235	308	359	360	319	216
E12000009	2020-04-04	maleCases	5	3	8	11	32	22	34	50	57	69	121	2	87	100	109	160	142	114	87
E92000001	2020-04-04	maleCases	187	61	129	336	705	873	989	1215	1578	1971	2102	52	2091	2057	2435	2791	2883	2272	1404
E12000001	2020-04-05	maleCases	2	0	6	27	36	47	33	48	59	68	81	0	84	81	97	125	144	114	58
E12000002	2020-04-05	maleCases	13	6	19	47	99	97	125	153	199	260	323	6	305	297	369	405	465	316	186
E12000003	2020-04-05	maleCases	7	2	10	30	52	50	52	81	109	155	147	4	134	141	187	236	225	138	93
E12000004	2020-04-05	maleCases	14	4	9	24	21	47	66	68	85	105	130	5	142	149	179	204	212	187	108
E12000005	2020-04-05	maleCases	39	8	15	30	50	57	97	108	146	206	208	12	235	271	359	413	423	375	197
E12000006	2020-04-05	maleCases	19	11	9	27	43	65	71	122	157	188	196	2	185	214	248	263	260	228	173
E12000007	2020-04-05	maleCases	60	18	32	87	265	344	377	443	578	697	768	14	747	622	662	702	759	576	342
E12000008	2020-04-05	maleCases	28	8	16	40	99	124	135	172	229	256	213	9	263	253	331	371	382	340	226
E12000009	2020-04-05	maleCases	5	3	8	11	33	23	35	53	59	72	124	2	93	105	118	167	156	123	94
E92000001	2020-04-05	maleCases	195	63	131	354	747	923	1046	1297	1668	2076	2236	54	2223	2165	2587	2916	3054	2415	1493
E12000001	2020-04-06	maleCases	3	1	6	28	47	60	38	53	64	76	93	1	93	89	112	133	155	125	62
E12000002	2020-04-06	maleCases	13	8	21	51	114	112	144	175	224	284	353	7	338	329	403	443	505	358	204
E12000003	2020-04-06	maleCases	8	2	10	35	59	55	61	89	120	166	163	4	144	154	203	261	247	148	101
E12000004	2020-04-06	maleCases	14	4	9	25	21	48	69	75	93	109	136	5	147	155	192	219	220	197	116
E12000005	2020-04-06	maleCases	39	9	15	31	51	60	104	115	156	219	225	12	254	284	375	432	452	399	204
E12000006	2020-04-06	maleCases	20	11	9	27	51	70	79	133	171	206	214	2	203	226	263	280	288	245	187
E12000007	2020-04-06	maleCases	63	21	33	94	285	364	398	478	611	736	810	15	783	659	693	739	795	604	362
E12000008	2020-04-06	maleCases	30	9	17	41	111	134	144	196	256	281	237	9	286	270	350	391	411	361	239
E12000009	2020-04-06	maleCases	5	3	9	12	36	26	37	60	62	83	130	2	100	115	129	177	166	127	102
E92000001	2020-04-06	maleCases	204	71	137	379	831	1014	1136	1427	1814	2233	2412	58	2388	2314	2759	3107	3270	2583	1595
E12000001	2020-04-07	maleCases	3	2	6	29	54	63	42	58	75	87	106	2	107	100	125	142	169	134	64
E12000002	2020-04-07	maleCases	14	10	22	53	131	125	154	192	255	313	384	7	371	361	431	470	550	382	221
E12000003	2020-04-07	maleCases	8	2	11	38	63	61	68	100	126	178	182	5	159	161	216	281	265	163	109
E12000004	2020-04-07	maleCases	15	4	10	27	26	51	72	82	108	121	141	5	159	164	199	227	229	209	124
E12000005	2020-04-07	maleCases	39	9	16	33	56	62	113	124	176	240	241	12	263	293	385	452	479	415	217
E12000006	2020-04-07	maleCases	20	12	11	28	60	81	93	142	184	218	225	2	225	237	274	301	307	262	196
E12000007	2020-04-07	maleCases	66	21	33	101	301	391	420	492	647	775	873	15	828	692	740	780	839	635	383
E12000008	2020-04-07	maleCases	31	10	19	46	125	147	157	219	281	318	260	11	315	286	376	419	441	379	256
E12000009	2020-04-07	maleCases	7	3	9	12	38	29	41	62	68	95	137	2	111	126	132	188	175	136	111
E92000001	2020-04-07	maleCases	213	76	147	408	918	1101	1231	1528	1990	2425	2606	62	2584	2454	2920	3293	3485	2735	1701
E12000001	2020-04-08	maleCases	3	2	7	35	60	69	47	66	81	99	120	2	110	104	135	149	182	144	71
E12000002	2020-04-08	maleCases	14	11	23	56	142	145	169	212	279	338	421	11	400	388	461	505	595	424	245
E12000003	2020-04-08	maleCases	10	2	12	40	69	68	71	103	137	194	196	5	173	175	232	297	287	172	119
E12000004	2020-04-08	maleCases	15	4	10	28	29	53	72	83	118	127	152	6	166	170	209	232	242	220	131
E12000005	2020-04-08	maleCases	39	13	18	35	60	68	121	128	186	262	253	13	274	304	398	473	506	428	227
E12000006	2020-04-08	maleCases	20	12	13	31	72	92	101	152	197	234	235	2	235	256	296	314	319	289	211
E12000007	2020-04-08	maleCases	69	23	36	108	316	421	444	514	682	828	907	15	872	720	773	814	867	659	400
E12000008	2020-04-08	maleCases	32	11	20	50	139	158	163	230	301	337	286	11	334	300	389	435	468	401	272
E12000009	2020-04-08	maleCases	7	4	9	16	44	31	44	62	74	99	148	2	113	135	143	197	186	152	122
E92000001	2020-04-08	maleCases	219	85	158	441	1002	1202	1309	1612	2129	2601	2779	68	2727	2589	3080	3450	3685	2911	1818
E12000001	2020-04-09	maleCases	3	3	7	39	66	79	52	73	86	105	130	3	116	113	144	154	191	156	77
E12000002	2020-04-09	maleCases	14	11	25	63	154	160	196	228	307	361	445	11	426	415	495	533	630	452	260
E12000003	2020-04-09	maleCases	10	2	12	44	80	77	76	107	146	202	209	5	185	181	236	307	304	182	128
E12000004	2020-04-09	maleCases	15	4	10	31	30	57	76	88	123	135	162	6	178	178	225	247	258	231	137
E12000005	2020-04-09	maleCases	40	13	18	41	63	76	127	136	195	277	271	14	284	320	412	490	527	436	237
E12000006	2020-04-09	maleCases	21	14	13	31	75	101	106	162	209	246	245	2	243	270	311	331	342	304	220
E12000007	2020-04-09	maleCases	69	26	39	112	330	447	474	537	713	867	945	15	905	745	794	850	899	686	414
E12000008	2020-04-09	maleCases	33	11	21	55	146	166	170	245	322	354	310	13	359	310	402	454	493	420	295
E12000009	2020-04-09	maleCases	7	4	9	17	47	35	48	65	80	111	158	2	120	145	150	211	199	161	131
E92000001	2020-04-09	maleCases	223	92	164	478	1067	1304	1405	1707	2262	2747	2940	72	2868	2716	3216	3611	3878	3050	1919
E12000001	2020-04-10	maleCases	3	4	7	42	71	82	54	79	98	112	139	3	124	116	151	166	201	164	81
E12000002	2020-04-10	maleCases	14	12	27	68	165	165	201	241	316	373	472	13	436	435	514	559	657	478	282
E12000003	2020-04-10	maleCases	11	3	12	47	88	82	82	115	151	213	220	5	191	187	245	315	314	192	143
E12000004	2020-04-10	maleCases	16	4	11	31	31	59	78	92	131	142	170	6	183	187	231	254	269	235	141
E12000005	2020-04-10	maleCases	40	13	21	47	72	80	134	152	208	287	284	14	295	330	433	511	539	450	246
E12000006	2020-04-10	maleCases	21	14	14	32	83	108	113	171	220	255	252	2	252	282	319	341	356	315	230
E12000007	2020-04-10	maleCases	70	26	40	112	355	464	492	563	739	890	985	16	928	772	813	867	919	707	430
E12000008	2020-04-10	maleCases	33	15	24	59	159	182	187	263	339	372	334	15	372	327	416	477	517	446	308
E12000009	2020-04-10	maleCases	7	6	9	18	49	40	54	70	90	118	169	3	121	151	156	221	213	184	144
E92000001	2020-04-10	maleCases	226	102	177	504	1154	1377	1478	1822	2380	2857	3095	78	2958	2828	3326	3745	4020	3195	2025
E12000001	2020-04-11	maleCases	3	4	7	44	75	86	59	81	107	123	150	3	131	119	158	176	214	172	87
E12000002	2020-04-11	maleCases	16	12	27	75	174	183	210	257	332	388	482	13	460	455	536	580	690	501	295
E12000003	2020-04-11	maleCases	11	3	12	51	93	83	86	120	156	226	228	5	197	191	253	327	332	200	145
E12000004	2020-04-11	maleCases	17	5	11	31	31	61	81	93	140	144	177	6	192	192	237	265	282	250	152
E12000005	2020-04-11	maleCases	42	13	21	49	75	87	138	162	214	292	292	14	300	337	449	523	552	458	254
E12000006	2020-04-11	maleCases	24	14	17	33	87	112	115	175	232	259	268	2	261	286	328	359	370	325	238
E12000007	2020-04-11	maleCases	73	27	41	118	366	478	502	577	758	906	1003	17	956	792	832	880	930	727	440
E12000008	2020-04-11	maleCases	34	16	24	61	163	194	195	279	356	386	343	16	380	336	426	489	538	464	320
E12000009	2020-04-11	maleCases	7	6	9	19	51	43	58	77	93	123	177	3	127	153	165	226	221	197	145
E92000001	2020-04-11	maleCases	239	105	182	532	1202	1448	1534	1899	2477	2948	3192	80	3063	2904	3432	3860	4166	3318	2097
E12000001	2020-04-12	maleCases	4	4	7	46	81	90	63	83	114	133	157	3	136	121	166	183	219	180	92
E12000002	2020-04-12	maleCases	18	12	27	77	180	188	214	267	348	408	506	13	476	463	551	598	713	524	306
E12000003	2020-04-12	maleCases	11	3	12	52	101	87	89	125	167	243	239	6	207	203	262	339	346	218	153
E12000004	2020-04-12	maleCases	17	5	11	31	35	66	89	100	143	154	186	6	196	196	242	274	286	254	161
E12000005	2020-04-12	maleCases	42	13	21	50	77	88	140	169	219	301	299	14	311	344	459	535	562	474	265
E12000006	2020-04-12	maleCases	26	14	17	34	90	118	121	183	237	270	273	2	267	296	335	368	386	333	245
E12000007	2020-04-12	maleCases	75	27	42	124	378	492	519	597	771	933	1024	17	976	804	850	896	949	741	449
E12000008	2020-04-12	maleCases	36	19	25	64	173	202	207	298	377	405	358	17	397	345	438	500	549	483	330
E12000009	2020-04-12	maleCases	7	6	9	19	53	47	63	80	97	126	185	3	129	161	169	238	225	209	154
E92000001	2020-04-12	maleCases	248	108	184	548	1264	1503	1599	1984	2566	3079	3302	82	3158	2978	3524	3966	4274	3442	2176
E12000001	2020-04-13	maleCases	4	4	7	47	84	91	67	89	118	142	169	4	145	125	175	190	225	187	97
E12000002	2020-04-13	maleCases	19	13	28	81	187	200	226	285	363	434	536	13	485	478	563	619	732	553	320
E12000003	2020-04-13	maleCases	12	3	12	55	110	94	98	130	175	258	248	6	209	208	269	351	355	230	160
E12000004	2020-04-13	maleCases	17	5	11	34	36	70	92	103	151	164	189	6	203	198	251	283	294	269	164
E12000005	2020-04-13	maleCases	42	14	22	52	86	90	147	183	223	309	301	15	319	350	466	547	576	485	278
E12000006	2020-04-13	maleCases	26	14	17	36	92	126	126	187	242	281	284	2	278	308	345	382	397	351	256
E12000007	2020-04-13	maleCases	77	27	44	128	390	511	532	621	794	958	1045	17	996	820	875	925	970	759	466
E12000008	2020-04-13	maleCases	36	20	25	68	183	217	214	313	392	423	380	17	411	362	453	514	562	505	345
E12000009	2020-04-13	maleCases	7	6	10	21	56	50	65	83	105	132	195	3	136	168	174	244	237	216	158
E92000001	2020-04-13	maleCases	253	111	189	575	1332	1583	1666	2078	2661	3213	3430	84	3247	3062	3624	4091	4387	3581	2267
E12000001	2020-04-14	maleCases	4	5	7	48	91	98	76	95	124	147	177	6	157	130	181	196	229	195	104
E12000002	2020-04-14	maleCases	19	13	28	84	199	219	233	297	378	454	557	13	498	489	583	636	760	570	335
E12000003	2020-04-14	maleCases	13	3	14	56	121	101	107	135	181	267	257	6	219	213	276	359	363	242	169
E12000004	2020-04-14	maleCases	18	5	12	37	39	70	94	107	155	169	196	6	208	203	255	290	305	282	176
E12000005	2020-04-14	maleCases	44	14	23	54	94	95	155	187	232	320	312	15	330	358	473	562	586	494	291
E12000006	2020-04-14	maleCases	28	14	21	36	97	139	131	196	250	284	287	2	288	311	354	390	410	370	266
E12000007	2020-04-14	maleCases	80	28	45	131	404	527	548	636	820	970	1069	17	1018	843	894	949	987	769	473
E12000008	2020-04-14	maleCases	39	25	26	73	193	229	231	337	406	436	396	18	424	375	464	529	572	523	356
E12000009	2020-04-14	maleCases	7	6	10	22	60	56	69	89	111	139	204	3	140	169	179	248	245	220	163
E92000001	2020-04-14	maleCases	265	118	200	595	1412	1679	1748	2167	2758	3304	3547	87	3351	3138	3713	4196	4498	3692	2356
